CowKey,Herd,CowExternalKey,LifetimeID,PedigreeNumber,ElectronicID,RemovalDate,BirthDate,BoughtDate,ToCullDate,LactationNumber,LactNumberEst,BW,BWReliability,Name,Breed,Sire,Dam,DamExternalKey,comment,InitialLactationStatus,InitialDueSire,InitialDueDate,RemovalFate,RemovalReason1,RemovalReason2,RemovalReason3,RemovalComment,StockClass,ABVFat,ABVProtein,ABVMilk,TransferID,PW,CowNumber,PWRel,ExpCalfPW,ExpCalfPWRel
287,Sep-99,8961311,ABCD-91-21,,,1/02/96,13/03/91,,,3,0,5,47,,F     ,85203,ABCD-88-20,6740992,,DRY,,,SOLD,OTHERC,,,,COW,,,,,,241,,,
288,Sep-99,5523749,ABCD-86-8,,,12/01/95,6/04/86,,,7,0,,,YELLOW - 8,F     ,80243,9/9999/DAISY,,,,,,CULLED,FTC,MASTREM,LOWPRD,,COW,,,,,,242,,,
289,Sep-99,2950178,9/9999/84/8430,,,3/12/95,29/08/84,,,9,0,14,61,GREEN - 30,F     ,77200,9/9999/DAISY,,,,,,CULLED,,,,,COW,,,,,,243,,,
290,Sep-99,8961317,ABCD-91-2,,,12/01/95,2/03/91,,,2,0,,,,F     ,85264,ABCD-89-3,7304614,,DRY,,,CULLED,FTC,MASTREM,LOWPRD,,COW,,,,,,245,,,
291,Sep-99,9757321,ABCD-92-18,,,13/06/95,7/03/92,,,2,0,15,40,,F     ,85264,ABCD-90-29,,,DRY,,,CULLED,BEHAV,BADTYPE,,,COW,,,,,,247,,,
292,Sep-99,8961297,ABCD-91-27,,,12/01/95,15/03/91,,,2,0,,,,F     ,85210,ABCD-86-6,5523737,,DRY,,,CULLED,FTC,MASTREM,LOWPRD,,COW,,,,,,250,,,
293,Sep-99,5523720,ABCD-86-16,,,12/01/95,12/04/86,,,7,0,,,YELLOW - 16,F     ,79274,9/9999/DAISY,,,,,,CULLED,FTC,MASTREM,LOWPRD,,COW,,,,,,254,,,
294,Sep-99,8148000,ABCD-90-41,,,1/03/96,18/03/90,,,4,0,14,56,,F     ,84284,ABCD-85-48,,,,,,SOLD,OTHERC,,,,COW,,,,,,255,,,
295,Sep-99,5523723,ABCD-86-17,,,12/01/95,12/04/86,,,7,0,,,YELLOW - 17,F     ,74230,9/9999/DAISY,,,,,,CULLED,FTC,MASTREM,LOWPRD,,COW,,,,,,256,,,
296,Sep-99,8961326,ABCD-91-34,,,11/01/95,18/03/91,,,2,0,,,,F12   ,85273,ABCD-85-69,5835192,,DRY,,,SOLD,ABORT,MASTREM,,,COW,,,,,,257,,,
297,Sep-99,9757322,ABCD-92-15,,,31/08/96,6/03/92,,,3,0,14,55,,F     ,85264,ABCD-90-10,,,DRY,,,SOLD,,,,,COW,,,,,,259,,,
298,Sep-99,8979999,ABCD-91-60,,,26/02/96,5/04/91,,,3,0,35,55,,F10J1 ,85273,ABCD84/8421,2957906,,DRY,,,CULLED,FTC,,,,COW,,,,,,260,,,
299,Sep-99,5523754,ABCD-86-19,,,26/02/96,19/04/86,,,8,0,10,49,YELLOW - 19,F     ,77200,9/9999/DAISY,,,,,,CULLED,FTC,,,,COW,,,,,,264,,,
300,Sep-99,8979998,ABCD-91-57,,,1/02/96,29/03/91,,,3,0,24,57,,F     ,83283,ABCD-85-65,4799490,,DRY,,,SOLD,OTHERC,,,,COW,,,,,,267,,,
301,Sep-99,9757288,ABCD-92-16,,,1/02/96,6/03/92,,,2,0,23,55,,F     ,83283,ABCD-88-11,,,DRY,,,SOLD,OTHERC,,,,COW,,,,,,272,,,
302,Sep-99,2957922,5/6585/84/8437,,,24/04/96,2/08/84,,,9,0,,,GREEN - 86,F8    ,608746,ABCD82/8215,,,,,,DIED,OTHERC,,,,COW,,,,,,273,,,
303,Sep-99,9757329,ABCD-92-58,,,29/07/96,30/03/92,,,3,0,-3,43,,F8    ,,ABCD-90-51,,,DRY,,,SOLD,,,,,COW,,,,,,274,,,
304,Sep-99,2447579,9/9999/82/8233,,,12/01/95,7/08/82,,,9,0,,,PURPLE - 33,F     ,,,,,,,,CULLED,FTC,MASTREM,LOWPRD,,COW,,,,,,275,,,
305,Sep-99,9757301,ABCD-92-29,,,13/06/95,12/03/92,,,1,0,20,51,,F13X1 ,83283,BCDE-90-23,,,DRY,,,SOLD,FTC,,,,COW,,,,,,278,,,
306,Sep-99,9757278,ABCD-92-12,,,1/02/96,5/03/92,,,2,0,53,55,,F     ,83283,ABCD-89-31,,,DRY,,,SOLD,OTHERC,,,,COW,,,,,,280,,,
307,Sep-99,9757308,ABCD-92-52,,,1/03/96,24/03/92,,,2,0,26,41,,F     ,86279,ABCD-90-12,,,DRY,,,SOLD,OTHERC,,,,COW,,,,,,282,,,
308,Sep-99,5378553,5/6585/84/847,,,12/01/95,15/07/84,,,8,0,,,GREEN - 7,F8    ,608746,ABCD82/8225,,,,,,CULLED,FTC,MASTREM,LOWPRD,,COW,,,,,,284,,,
309,Sep-99,8166475,ABCD-90-59,,,1/02/96,6/04/90,,,4,0,25,54,,F     ,83284,9/9999/DAISY,,,,,,SOLD,OTHERC,,,,COW,,,,,,287,,,
310,Sep-99,9757332,ABCD-92-70,,,1/02/96,9/04/92,,,2,0,18,52,,F     ,85273,9/9999/DAISY,,,DRY,,,SOLD,OTHERC,,,,COW,,,,,,291,,,
311,Sep-99,9757310,ABCD-92-42,,,1/02/96,19/03/92,,,2,0,14,41,,F     ,86279,9/9999/DAISY,,,DRY,,,SOLD,OTHERC,,,,COW,,,,,,294,,,
312,Sep-99,5523776,ABCD-86-27,,,29/12/94,4/05/86,,,7,0,,,YELLOW - 27,F8 J6 ,79278,,,,,,,SOLD,UNKNWN,,,,COW,,,,,,295,,,
313,Sep-99,9331693,BYQD-91-52,,,1/02/96,24/09/91,,,2,0,7,55,WILLOWMERE PRES JANICE,F  PED,83283,366339,352550,,,,,SOLD,OTHERC,,,,COW,,,,,,296,,,
314,Sep-99,9757305,ABCD-92-32,,,1/03/96,15/03/92,,,2,0,47,55,,F     ,85273,ABCD-86-65,,,DRY,,,SOLD,OTHERC,,,,COW,,,,,,298,,,
315,Sep-99,8148026,ABCD-90-31,,,1/11/92,14/03/90,,,1,0,,,,F12   ,84264,ABCD84/845,,,,,,CULLED,FTC,,,,COW,,,,,,9031,,,
316,Sep-99,8147989,ABCD-90-39,,,1/11/92,18/03/90,,,1,0,,,,F     ,83274,ABCD-87-4,,,,,,CULLED,FTC,,,,COW,,,,,,9039,,,
317,Sep-99,8961296,ABCD-91-13,,,31/10/92,6/03/91,,,,0,,,,F     ,83283,ABCD-89-19,7304664,,DRY,,,CULLED,FTC,,,,HEIFER,,,,,,9113,,,
318,Sep-99,8961294,ABCD-91-25,,,31/10/92,15/03/91,,,,0,,,,F     ,85273,ABCD-87-2,7264546,,DRY,,,CULLED,FTC,,,,HEIFER,,,,,,9125,,,
319,Sep-99,8961300,ABCD-91-41,,,31/10/92,20/03/91,,,,0,,,,F     ,85203,ABCD-87-12,7264555,,DRY,,,CULLED,FTC,,,,HEIFER,,,,,,9141,,,
320,Sep-99,8980000,ABCD-91-63,,,31/10/92,8/04/91,,,,0,,,,F     ,85273,ABCD-86-20,5523739,,DRY,,,CULLED,FTC,,,,HEIFER,,,,,,9163,,,
321,Sep-99,10619680,ABCD-93-1,,,1/02/96,3/03/93,,,1,0,22,33,,F8    ,,ABCD-90-2,8148020,,DRY,,,SOLD,OTHERC,,,,COW,,,,,,69,,,
322,Sep-99,10619697,ABCD-93-4,,,1/02/96,9/03/93,,,1,0,46,51,,F     ,87208,ABCD-91-15,8961302,,DRY,,,SOLD,OTHERC,,,,COW,,,,,,71,,,
323,Sep-99,10619650,ABCD-93-5,,,22/07/96,10/03/93,,,2,0,-12,52,,F12   ,87268,ABCD-85-42,4799661,,DRY,,,CULLED,LOWPRD,HI CEL,UDR BD,,COW,,,,,,80,,,
324,Sep-99,10619698,ABCD-93-6,,,29/07/96,10/03/93,,,2,0,45,51,,F     ,87208,ABCD-91-21,8961311,,DRY,,,SOLD,,,,,COW,,,,,,2,,,
325,Sep-99,10619703,ABCD-93-7,,,1/03/96,11/03/93,,,1,0,36,51,,F     ,87208,ABCD-90-16,8148006,,DRY,,,SOLD,OTHERC,,,,COW,,,,,,107,,,
326,Sep-99,10619662,ABCD-93-8,,,29/07/96,11/03/93,,,2,0,24,51,,F12   ,87224,ABCD-87-89,7264569,,DRY,,,SOLD,,,,,COW,,,,,,126,,,
327,Sep-99,10619678,ABCD-93-9,,,24/04/95,11/03/93,,,1,0,,,,F     ,87268,ABCD-90-63,8185872,,DRY,,,DIED,DIFCLV,INJURY,,,COW,,,,,,162,,,
328,Sep-99,10619701,ABCD-93-10,,,29/07/96,11/03/93,,,2,0,62,53,,F     ,87233,ABCD-91-24,8961327,,DRY,,,SOLD,,,,,COW,,,,,,38,,,
329,Sep-99,10619657,ABCD-93-12,,,29/07/96,11/03/93,,,2,0,41,53,,F     ,87233,ABCD-91-39,8961313,,DRY,,,SOLD,,,,,COW,,,,,,27,,,
330,Sep-99,10619699,ABCD-93-13,,,1/03/96,10/03/93,,,1,0,29,35,,F     ,86279,ABCD-91-34,8961326,,DRY,,,SOLD,OTHERC,,,,COW,,,,,,68,,,
331,Sep-99,10619683,ABCD-93-18,,,1/03/96,12/03/93,,,1,0,69,51,,F     ,87208,ABCD-90-55,8166486,,DRY,,,SOLD,OTHERC,,,,COW,,,,,,127,,,
332,Sep-99,10619685,ABCD-93-21,,,13/06/95,13/03/93,,,1,0,6,47,,F     ,87233,ABCD-90-30,8148023,,DRY,,,CULLED,LAMEREM,,,,COW,,,,,,64,,,
333,Sep-99,10619660,ABCD-93-22,,,1/03/96,13/03/93,,,1,0,33,51,,F     ,87268,ABCD-90-70,8185873,,DRY,,,SOLD,OTHERC,,,,COW,,,,,,75,,,
334,Sep-99,10619700,ABCD-93-23,,,13/06/95,13/03/93,,,1,0,7,46,,F     ,87268,ABCD-86-19,5523754,,DRY,,,CULLED,,,,,COW,,,,,,133,,,
335,Sep-99,10619644,ABCD-93-24,,,1/02/96,14/03/93,,,1,0,24,51,,F     ,87208,ABCD-89-27,7304643,,DRY,,,SOLD,OTHERC,,,,COW,,,,,,110,,,
336,Sep-99,10619651,ABCD-93-25,,,1/02/96,14/03/93,,,1,0,7,52,,F     ,87268,ABCD-87-12,7264555,,DRY,,,SOLD,OTHERC,,,,COW,,,,,,134,,,
337,Sep-99,10619663,ABCD-93-26,,,1/02/96,15/03/93,,,1,0,38,51,,F13X1 ,86279,BCDE-90-23,8164259,,DRY,,,SOLD,OTHERC,,,,COW,,,,,,137,,,
338,Sep-99,10619664,ABCD-93-27,,,1/03/96,14/03/93,,,1,0,39,51,,F     ,87224,ABCD-90-44,8166487,,DRY,,,SOLD,OTHERC,,,,COW,,,,,,94,,,
339,Sep-99,10619659,ABCD-93-28,,,13/06/95,15/03/93,,,,0,,,,F12   ,87203,9/9999/DAISY,6000622,,DRY,,,CULLED,FTC,,,,HEIFER,,,,,,20,,,
340,Sep-99,10619696,ABCD-93-29,,,31/08/96,15/03/93,,,2,0,18,53,,F     ,87203,9/9999/DAISY,2950172,,DRY,,,SOLD,,,,,COW,,,,,,103,,,
341,Sep-99,10619654,ABCD-93-30,,,21/06/96,16/03/93,,,2,0,,,,F     ,87224,ABCD-90-19,8148008,,DRY,,,DIED,LAMEREM,,,,COW,,,,,,53,,,
342,Sep-99,10619689,ABCD-93-31,,,1/03/96,16/03/93,,,1,0,47,51,,F     ,87208,ABCD-91-9,8961310,,DRY,,,SOLD,OTHERC,,,,COW,,,,,,97,,,
343,Sep-99,10619656,ABCD-93-33,,,26/06/95,17/03/93,,,1,0,26,49,,F     ,87233,ABCD-89-26,7304609,,DRY,,,DIED,UNKNWN,,,,COW,,,,,,41,,,
344,Sep-99,10625286,ABCD-93-35,,,1/03/96,16/04/93,,,1,0,22,48,,F12   ,88225,ABCD-87-91,7264571,,DRY,,,SOLD,OTHERC,,,,COW,,,,,,78,,,
345,Sep-99,10619661,ABCD-93-37,,,28/05/96,19/03/93,,,2,0,,,,F     ,87203,ABCD-88-16,6740966,,DRY,,,DIED,GUTPRO,,,,COW,,,,,,122,,,
346,Sep-99,10625299,ABCD-93-38,,,1/02/96,20/03/93,,,1,0,58,51,,F     ,87233,ABCD-90-8,8148030,,DRY,,,SOLD,OTHERC,,,,COW,,,,,,37,,,
347,Sep-99,10619667,ABCD-93-39,,,27/05/95,20/03/93,,,1,0,,,,F     ,87203,ABCD-90-43,8148004,,DRY,,,DIED,INJURY,OTHERC,,,COW,,,,,,132,,,
348,Sep-99,10619652,ABCD-93-42,,,26/02/96,21/03/93,,,1,0,17,51,,F     ,87224,ABCD-87-18,7264559,,DRY,,,CULLED,FTC,,,,COW,,,,,,159,,,
349,Sep-99,10619643,ABCD-93-44,,,1/02/96,22/03/93,,,1,0,22,51,,F     ,87224,ABCD-90-34,8148017,,DRY,,,SOLD,OTHERC,,,,COW,,,,,,123,,,
350,Sep-99,10619686,ABCD-93-45,,,1/02/96,22/03/93,,,1,0,21,51,,F     ,87224,ABCD-85-32,4799569,,DRY,,,SOLD,OTHERC,,,,COW,,,,,,72,,,
351,Sep-99,10625302,ABCD-93-48,,,1/02/96,23/03/93,,,1,0,31,50,,F     ,86279,ABCD-90-62,8185869,,DRY,,,SOLD,OTHERC,,,,COW,,,,,,108,,,
352,Sep-99,10619642,ABCD-93-51,,,29/07/96,23/03/93,,,2,0,-1,51,,F     ,87268,ABCD-87-3,7264547,,DRY,,,SOLD,,,,,COW,,,,,,91,,,
353,Sep-99,10619677,ABCD-93-53,,,1/02/96,9/04/93,,,1,0,22,51,,F     ,87224,ABCD-89-7,7304630,,DRY,,,SOLD,OTHERC,,,,COW,,,,,,150,,,
354,Sep-99,10619647,ABCD-93-54,,,3/12/95,24/03/93,,,1,0,-6,35,,F     ,86279,ABCD-91-64,8979997,,DRY,,,CULLED,,,,,COW,,,,,,90,,,
355,Sep-99,10619649,ABCD-93-56,,,5/09/95,25/03/93,,,,0,25,41,,F     ,87224,ABCD-86-40,5522382,,DRY,,,CULLED,FTC,,,,HEIFER,,,,,,93056,,,
356,Sep-99,10619695,ABCD-93-57,,,1/02/96,25/03/93,,,1,0,39,52,,F     ,87224,ABCD-85-64,5954353,,DRY,,,SOLD,OTHERC,,,,COW,,,,,,84,,,
357,Sep-99,10619676,ABCD-93-59,,,1/02/96,25/03/93,,,1,0,15,51,,F     ,87203,ABCD-89-14,7304628,,DRY,,,SOLD,OTHERC,,,,COW,,,,,,139,,,
358,Sep-99,10619684,ABCD-93-60,,,1/02/96,8/04/93,,,1,0,48,51,,F     ,87224,ABCD-90-71,8185871,,DRY,,,SOLD,OTHERC,,,,COW,,,,,,138,,,
359,Sep-99,11690944,ABCD-93-62,,,26/02/96,10/03/93,,,1,0,24,35,,F     ,87208,ABCD-91-34,,,DRY,,,CULLED,FTC,,,,COW,,,,,,143,,,
360,Sep-99,10619670,ABCD-93-63,,,13/06/95,28/03/93,,,,0,25,35,,F12   ,87203,ABCD-87-114,7264586,,DRY,,,CULLED,FTC,,,,HEIFER,,,,,,93063,,,
361,Sep-99,10625307,ABCD-93-65,,,1/02/96,18/04/93,,,1,0,49,49,,F12   ,88225,ABCD84/8437,2957922,,DRY,,,SOLD,OTHERC,,,,COW,,,,,,12,,,
362,Sep-99,10625297,ABCD-93-67,,,1/02/96,18/04/93,,,1,0,36,49,,F12   ,87224,ABCD-85-20,4799474,,DRY,,,SOLD,OTHERC,,,,COW,,,,,,11,,,
363,Sep-99,10619682,ABCD-93-70,,,1/03/96,2/03/93,,,1,0,29,34,,F8    ,,ABCD-85-19,4799470,,DRY,,,SOLD,OTHERC,,,,COW,,,,,,145,,,
364,Sep-99,10619653,ABCD-93-74,,,29/07/96,5/04/93,,,2,0,35,37,,F     ,87268,ABCD-90-72,8185870,,DRY,,,SOLD,,,,,COW,,,,,,155,,,
365,Sep-99,10618849,ABCD-93-79,,,1/03/96,6/04/93,,,1,0,12,52,,F     ,87268,9/9999/DAISY,2950178,,DRY,,,SOLD,OTHERC,,,,COW,,,,,,156,,,
367,Sep-99,11595582,ABCD-94-2,,,29/07/96,28/02/94,,,1,0,20,49,,F     ,88269,ABCD-92-41,9757290,,DRY,,,SOLD,,,,,COW,,,,,,228,,,
422,Sep-99,5171572,DDY-85-57,,,1/07/96,14/08/85,,,9,0,26,61,PEETERS 161,F     ,76264,ABCD81/81113,2156845,,,,,SOLD,OTHERC,,,,COW,,,,,,85057,,,
423,Sep-99,5171606,DDY-85-17,,,1/07/96,12/08/85,,,9,0,-8,58,PEETERS 162,F     ,62325,ABCD82/82146,2372348,,,,,SOLD,OTHERC,,,,COW,,,,,,85017,,,
424,Sep-99,5171637,DDY-85-14,,,1/07/96,10/08/85,,,9,0,10,55,PEETERS 68,F     ,80241,ABCD79/7966,1796612,,,,,SOLD,OTHERC,,,,COW,,,,,,85014,,,
425,Sep-99,5265753,DDY-85-34,,,1/07/96,29/08/85,,,9,0,17,48,PEETERS 128,F8    ,,ABCD77/7733,1508662,,,,,SOLD,OTHERC,,,,COW,,,,,,85034,,,
426,Sep-99,5171321,DDY-85-16,,,1/07/96,12/08/85,,,9,0,-2,56,PEETERS 163,F     ,62325,,3054324,,,,,SOLD,OTHERC,,,,COW,,,,,,85016,,,
427,Sep-99,5171398,DDY-85-2,,,1/07/96,21/07/85,,,9,0,24,59,PEETERS 154,F     ,63042,ABCD82/824,2372335,,,,,SOLD,OTHERC,,,,COW,,,,,,85002,,,
428,Sep-99,6330343,DDY-87-1,,,1/07/96,29/07/87,,,1,0,33,45,PEETERS 90,F     ,81221,ABCD84/8442,3054393,,,,,SOLD,OTHERC,,,,COW,,,,,,87001,,,
429,Sep-99,8499366,DDY-90-16,,,1/07/96,7/08/90,,,4,0,40,54,PEETERS 8,F12X4 ,83283,ABCD79/7968,1796614,,,,,SOLD,OTHERC,,,,COW,,,,,,80016,,,
430,Sep-99,8499384,DDY-90-4,,,10/10/96,1/08/90,,,5,0,,,PEETERS 56,F     ,85273,FGHI-85-18,5171615,,,,,CULLED,MASTREM,,,,COW,,,,,,300,,,
431,Sep-99,7669398,DDY-89-15,,,1/07/96,4/08/89,,,5,0,20,58,PEETERS,F     ,84264,FGHI-85-26,5171334,,,,,SOLD,OTHERC,,,,COW,,,,,,89015,,,
432,Sep-99,7672105,DDY-89-39,,,1/07/96,22/08/89,,,5,0,15,56,PEETERS 13,F     ,83256,ABCD80/80106,1969941,,,,,SOLD,OTHERC,,,,COW,,,,,,89039,,,
433,Sep-99,7672111,DDY-89-11,,,1/07/96,2/08/89,,,5,0,30,54,PEETERS 150,F     ,84223,ABCD80/8098,1969933,,,,,SOLD,OTHERC,,,,COW,,,,,,89011,,,
434,Sep-99,7672123,DDY-89-8,,,1/07/96,1/08/89,,,5,0,32,57,PEETERS 147,F     ,84239,ABCD80/8078,1969913,,,,,SOLD,OTHERC,,,,COW,,,,,,89008,,,
435,Sep-99,7672127,DDY-89-37,,,1/07/96,19/08/89,,,4,0,-4,52,PEETERS 158,F8 J8 ,83256,,3054345,,,,,SOLD,OTHERC,,,,COW,,,,,,89037,,,
436,Sep-99,7672128,DDY-89-38,,,1/07/96,21/08/89,,,5,0,6,54,PEETERS 116,F12W4 ,84260,ABCD80/8082,1969917,,,,,SOLD,OTHERC,,,,COW,,,,,,89038,,,
437,Sep-99,7672129,DDY-89-32,,,10/10/96,16/08/89,,,5,0,-22,57,PEETERS 115,F     ,84284,FGHI-86-16,5658456,,,,,CULLED,MASTREM,,,,COW,,,,,,122,,,
438,Sep-99,7672134,DDY-89-10,,,1/07/96,2/08/89,,,5,0,19,56,PEETERS 100,F     ,84223,FGHI-86-11,5658547,,,,,SOLD,OTHERC,,,,COW,,,,,,89010,,,
439,Sep-99,7672138,DDY-89-26,,,1/07/96,11/08/89,,,5,0,-10,57,PEETERS 131,F     ,83209,FGHI-85-17,5171606,,,,,SOLD,OTHERC,,,,COW,,,,,,89026,,,
440,Sep-99,7681256,DDY-89-3,,,1/07/96,28/07/89,,,5,0,46,59,PEETERS 92,F     ,84239,ABCD82/82150,2372352,,,,,SOLD,OTHERC,,,,COW,,,,,,89003,,,
441,Sep-99,7681257,DDY-89-14,,,1/07/96,4/08/89,,,5,0,12,61,PEETERS 94,F     ,84264,FGHI-85-26,5171334,,,,,SOLD,OTHERC,,,,COW,,,,,,89014,,,
442,Sep-99,7669396,DDY-89-2,,,1/07/96,27/07/89,,,4,0,-31,56,PEETERS 25,F     ,83253,FGHI-86-2,5658671,,,,,SOLD,OTHERC,,,,COW,,,,,,89002,,,
443,Sep-99,9959092,DDY-92-5,,,1/07/96,25/07/92,,,2,0,12,37,PEETERS 103,F     ,87224,ABCD83/8312,5153651,,,,,SOLD,OTHERC,,,,COW,,,,,,82005,,,
444,Sep-99,9959098,DDY-92-44,,,1/07/96,26/08/92,,,2,0,34,54,PEETERS 29,F     ,87208,FGHI-89-9,7672119,,,,,SOLD,OTHERC,,,,COW,,,,,,82044,,,
445,Sep-99,9959099,DDY-92-10,,,17/08/96,31/07/92,,,3,0,23,53,PEETERS 133,F     ,87268,FGHI-90-5,8499369,,,,,DIED,G STAG,,,,COW,,,,,,351,,,
446,Sep-99,9959112,DDY-92-23,,,1/07/96,7/08/92,,,2,0,31,53,PEETERS 86,F     ,87208,FGHI-90-29,8499364,,,,,SOLD,OTHERC,,,,COW,,,,,,82023,,,
447,Sep-99,9959115,DDY-92-41,,,1/07/96,22/08/92,,,2,0,23,54,PEETERS 60,F     ,87224,FGHI-89-18,7669399,,,,,SOLD,OTHERC,,,,COW,,,,,,82041,,,
448,Sep-99,9959122,DDY-92-39,,,1/07/96,21/08/92,,,2,0,38,54,PEETERS 57,F     ,87208,FGHI-85-1,5171507,,,,,SOLD,OTHERC,,,,COW,,,,,,82039,,,
449,Sep-99,9959123,DDY-92-20,,,1/07/96,6/08/92,,,2,0,35,53,PEETERS 126,F     ,87233,FGHI-85-2,5171398,,,,,SOLD,OTHERC,,,,COW,,,,,,82020,,,
450,Sep-99,9331413,DDY-91-17,,,1/07/96,12/08/91,,,3,0,11,55,PEETERS 67,F     ,81252,FGHI-89-36,7672125,,,,,SOLD,OTHERC,,,,COW,,,,,,81017,,,
451,Sep-99,9331417,DDY-91-24,,,1/07/96,16/08/91,,,3,0,38,51,PEETERS 139,F     ,81252,FGHI-89-16,8813162,,,,,SOLD,OTHERC,,,,COW,,,,,,81024,,,
452,Sep-99,9331427,DDY-91-36,,,1/07/96,2/09/91,,,3,0,17,53,PEETERS 7,F     ,85273,ABCD81/81111,2156843,,,,,SOLD,OTHERC,,,,COW,,,,,,81036,,,
453,Sep-99,9331428,DDY-91-10,,,1/07/96,10/08/91,,,3,0,29,54,PEETERS 160,F     ,85273,FGHI-88-17,6746220,,,,,SOLD,OTHERC,,,,COW,,,,,,81010,,,
454,Sep-99,9331439,DDY-91-21,,,1/07/96,13/08/91,,,3,0,8,54,PEETERS 117,F     ,86202,FGHI-89-15,7669398,,,,,SOLD,,,,,COW,,,,,,81021,,,
455,Sep-99,10779514,DDY-93-9,,,1/07/96,6/08/93,,,1,0,19,45,PEETERS 80,F     ,88241,ABCD84/8434,3054388,,,,,SOLD,OTHERC,,,,COW,,,,,,83009,,,
456,Sep-99,10779521,DDY-93-20,,,1/07/96,13/08/93,,,1,0,15,50,PEETERS 26,F     ,88269,FGHI-89-12,7672106,,,,,SOLD,OTHERC,,,,COW,,,,,,83020,,,
457,Sep-99,10779524,DDY-93-28,,,1/07/96,19/08/93,,,1,0,63,46,PEETERS 40,F     ,87203,FGHI-85-4,5171667,,,,,SOLD,OTHERC,,,,COW,,,,,,83028,,,
458,Sep-99,10779533,DDY-93-17,,,1/07/96,11/08/93,,,1,0,40,50,PEETERS 59,F     ,87233,FGHI-89-8,7672123,,,,,SOLD,OTHERC,,,,COW,,,,,,83017,,,
459,Sep-99,10779534,DDY-93-1,,,1/07/96,25/07/93,,,1,0,19,46,PEETERS 85,F     ,88241,FGHI-91-8,9331424,,,,,SOLD,OTHERC,,,,COW,,,,,,83001,,,
460,Sep-99,11341226,DDY-93-34,,,1/07/96,27/08/93,,,1,0,9,45,PEETERS 19,F     ,87203,ABCD84/8444,3054396,,,,,SOLD,OTHERC,,,,COW,,,,,,83034,,,
461,Sep-99,7096718,CDBH-88-35,,,10/10/96,22/08/88,,,5,0,23,58,BLUE 35,F8 J4 ,83258,CDBH-85-77,5830379,,,,,CULLED,FTC,,,,COW,,,,,,339,,,
462,Sep-99,9713721,DDY-91-19,,,7/12/96,12/08/91,,,4,0,34,55,PEETERS 17,F     ,81252,FGHI-89-34,7672131,,,,,DIED,BLOATREM,,,,COW,,,,,,322,,,
464,Sep-99,10619679,ABCD-93-3,,,25/02/97,6/03/93,,,2,0,29,54,,F     ,87203,ABCD-89-4,7304605,,DRY,,,CULLED,FTC,,,,COW,,,,,,1,,,
465,Sep-99,9757289,ABCD-92-36,,,,16/03/92,,,6,0,47,56,,F     ,86279,ABCD-87-23,,,DRY,,,,,,,,COW,,,,,,2,,,
466,Sep-99,8164258,FNKP-90-5,,,,19/03/90,,,8,0,8,53,,F8 J4 ,84223,,,,DRY,,,,,,,,COW,,,,,,3,,,
468,Sep-99,10619655,ABCD-93-58,,,25/02/97,25/03/93,,,2,0,9,40,,F     ,87208,ABCD-91-44,8962990,,DRY,,,CULLED,FTC,,,,COW,,,,,,5,,,
469,Sep-99,7304625,ABCD-89-44,,,,26/04/89,,,8,0,13,55,,F     ,83283,9/9999/DAISY,,,,,,,,,,,COW,,,,,,6,,,
470,Sep-99,7304643,ABCD-89-27,,,,21/03/89,,,8,0,13,59,,F     ,83256,9/9999/DAISY,,,,,,,,,,,COW,,,,,,7,,,
471,Sep-99,10619675,ABCD-93-52,,,25/02/97,13/04/93,,,2,0,43,54,,F     ,88269,ABCD-88-25,6740965,,DRY,,,CULLED,FTC,,,,COW,,,,,,8,,,
473,Sep-99,10619672,ABCD-93-11,,,,11/03/93,,,5,0,45,51,,F     ,87208,ABCD-89-11,7304632,,DRY,,,,,,,,COW,,,,,,10,,,
474,Sep-99,7304629,ABCD-89-1,,,14/07/97,2/03/89,,,7,0,40,49,,F4    ,,ABCD-85-25,,,,,,CULLED,LAMEREM,LOWPRD,OLDAGE,,COW,,,,,,11,,,
475,Sep-99,10619666,ABCD-93-20,,,,13/03/93,,,5,0,41,52,,F     ,87203,ABCD-90-12,8148010,,DRY,,,,,,,,COW,,,,,,12,,,
478,Sep-99,9757340,ABCD-92-56,,,,28/03/92,,,5,0,41,53,,F     ,86279,ABCD84/8432,,,DRY,,,,,,,,COW,,,,,,15,,,
481,Sep-99,8147988,ABCD-90-21,,,28/02/94,11/03/90,,,6,0,14,48,,F     ,83246,9/9999/DAISY,,,,,,CULLED,FTC,,,,COW,,,,,,18,,,
482,Sep-99,10619674,ABCD-93-36,,,,19/03/93,,,4,0,56,52,,F     ,87224,9/9999/DAISY,,,DRY,,,,,,,,COW,,,,,,19,,,
485,Sep-99,8961310,ABCD-91-9,,,28/02/94,5/03/91,,,6,0,39,56,,F12   ,84264,ABCD-87-101,7264572,,DRY,,,CULLED,HI CEL,,,,COW,,,,,,22,,,
486,Sep-99,8961320,ABCD-91-16,,,,9/03/91,,,6,0,23,45,,F     ,83283,9/9999/DAISY,2695950,,DRY,,,,,,,,COW,,,,,,23,,,
487,Sep-99,8235785,ABCD-89-35,,,28/02/94,1/08/89,,,7,0,9,45,,X8    ,,,,,,,,CULLED,LATECA,,,,COW,,,,,,24,,,
488,Sep-99,8979984,ABCD-91-48,,,,24/03/91,,,7,0,14,44,,F     ,85264,ABCD-89-27,7304643,,DRY,,,,,,,,COW,,,,,,25,,,
