CowKey,Herd,CowExternalKey,LifetimeID,PedigreeNumber,ElectronicID,ElectronicFreq,CowNumber,RemovalDate,BirthDate,BoughtDate,ToCullDate,ToCullReason,LactationNumber,LactNumberEst,BW,BWReliability,Name,Breed,Sire,Dam,DamExternalKey,comment,InitialLactationStatus,InitialDueSire,InitialDueDate,RemovalFate,RemovalReason1,RemovalReason2,RemovalReason3,RemovalComment,StockClass,ABVFat,ABVProtein,ABVMilk,TransferID,PW,PWRel,ExpCalfPW,ExpCalfPWRel,ExpCalfBW,ExpCalfBWRel,WithholdStatus,MilkHoldDate,MeatHoldDate,DCTStatus
225,"9/9999",8961306,"ABCD-91-28",,,,"       112","03/01/11 00:00:00","03/16/06 00:00:00",,,,3,0,28,54,,"F12   ","85210","ABCD-87-91",7264571,,"DRY",,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
226,"9/9999",8185865,"ABCD-90-67",,,,"       113","07/29/11 00:00:00","04/17/05 00:00:00",,,,5,0,40,58,,"F     ","83274","ABCD-87-12",,,,,,"SOLD",,,,,"COW",,,,,,,,,,,,,,
227,"9/9999",8979988,"ABCD-91-56",,,,"       164","10/04/11 00:00:00","03/28/06 00:00:00",,,,4,0,49,46,,"F8    ",,"ABCD-88-12",6740975,,"DRY",,,"SOLD","SLOW",,,,"COW",,,,,,,,,,,,,,
228,"9/9999",8166474,"ABCD-90-48",,,,"       117","06/13/10 00:00:00","03/25/05 00:00:00",,,,3,0,25,56,,"F     ","84264","ABCD-86-37",,,,,,"CULLED","FTC",,,,"COW",,,,,,,,,,,,,,
229,"9/9999",2695931,"9/9999/83/8315",,,,"       118","12/29/09 00:00:00","09/05/98 00:00:00",,,,9,0,,,"WHITE - 15","F     ","77209","9/9999/DAISY",,,,,,"SOLD","UNKNWN",,,,"COW",,,,,,,,,,,,,,
230,"9/9999",2950206,"9/9999/84/8461",,,,"       123","01/12/10 00:00:00","06/06/99 00:00:00",,,,9,0,,,"WHITE - 61","F     ",,"9/9999/DAISY",,,,,,"CULLED","FTC","MASTREM","LOWPRD",,"COW",,,,,,,,,,,,,,
231,"9/9999",9757313,"ABCD-92-45",,,,"       124","02/01/11 00:00:00","03/21/07 00:00:00",,,,2,0,36,53,,"F     ","86279","ABCD-89-11",,,"DRY",,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
232,"9/9999",9757284,"ABCD-92-22",,,,"       127","01/11/10 00:00:00","03/09/07 00:00:00",,,,1,0,,,,"F     ","85203","ABCD-89-10",,,"DRY",,,"SOLD","ABORT","MASTREM",,,"COW",,,,,,,,,,,,,,
233,"9/9999",8979993,"ABCD-91-50",,,,"       128","07/29/11 00:00:00","03/26/06 00:00:00",,,,4,0,-1,54,,"F12   ","83283","ABCD-87-113",7264585,,"DRY",,,"SOLD",,,,,"COW",,,,,,,,,,,,,,
234,"9/9999",5522290,"ABCD-86-74",,,,"       129","01/12/10 00:00:00","09/15/01 00:00:00",,,,6,0,,,"YELLOW - 74","F     ","81252","9/9999/DAISY",,,,,,"CULLED","FTC","MASTREM","LOWPRD",,"COW",,,,,,,,,,,,,,
235,"9/9999",9738792,"BYQD-92-3",,,,"       130","03/01/11 00:00:00","01/31/07 00:00:00",,,,2,0,6,48,"WILLOWMERE OREGAN GLAZE","F  PED","BYQD-89-91","BYQD-89-31",7302170,,"DRY",,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
236,"9/9999",8980001,"ABCD-91-54",,,,"       131","12/03/10 00:00:00","03/27/06 00:00:00",,"11/24/10 00:00:00","UNKNWNCULL",3,0,22,54,,"F12   ","85273","ABCD84/845",2957891,,"DRY",,,"CULLED",,,,,"COW",,,,,,,,,,,,,,
237,"9/9999",3732342,"9/9999/83/8343",,,,"       133","01/12/10 00:00:00","04/11/98 00:00:00",,,,10,0,,,"PURPLE - 43","F     ",,,,,,,,"CULLED","FTC","MASTREM","LOWPRD",,"COW",,,,,,,,,,,,,,
238,"9/9999",8148022,"ABCD-90-26",,,,"       134","01/12/10 00:00:00","03/12/05 00:00:00",,,,3,0,,,,"F     ","84284","9/9999/DAISY",,,,,,"CULLED","FTC","MASTREM","LOWPRD",,"COW",,,,,,,,,,,,,,
239,"9/9999",2950208,"9/9999/84/8464",,,,"       138","01/12/10 00:00:00","06/27/99 00:00:00",,,,9,0,,,"WHITE - 64","F     ",,"208319",,,,,,"CULLED","FTC","MASTREM","LOWPRD",,"COW",,,,,,,,,,,,,,
240,"9/9999",7304628,"ABCD-89-14",,,,"       143","01/12/10 00:00:00","03/09/04 00:00:00",,,,4,0,,,,"F     ","83209","ABCD-85-18",,,,,,"CULLED","FTC","MASTREM","LOWPRD",,"COW",,,,,,,,,,,,,,
241,"9/9999",7304647,"ABCD-89-20",,,,"       144","06/13/10 00:00:00","03/15/04 00:00:00",,,,5,0,-5,55,,"F     ","83283","9/9999/DAISY",,,,,,"SOLD","BADTYPE","HI CEL",,,"COW",,,,,,,,,,,,,,
242,"9/9999",9760120,"ABCD-92-50",,,,"       146","06/13/10 00:00:00","03/23/07 00:00:00",,,,1,0,29,51,,"F     ","85273","ABCD-86-3",,,"DRY",,,"CULLED","FTC",,,,"COW",,,,,,,,,,,,,,
243,"9/9999",9759448,"ABCD-92-23",,,,"       147","02/01/11 00:00:00","03/09/07 00:00:00",,,,2,0,30,55,,"F     ","84264","ABCD-85-7",,,"DRY",,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
244,"9/9999",7264578,"ABCD-87-107",,,,"       148","08/31/11 00:00:00","04/01/02 00:00:00",,,,9,0,9,40,"ORANGE - 107","F8    ",,,,,,,,"SOLD",,,,,"COW",,,,,,,,,,,,,,
245,"9/9999",8235783,"ABCD-89-42",,,,"       149","12/29/09 00:00:00","08/01/04 00:00:00",,,,4,0,,,,"X8    ",,,,,,,,"SOLD","UNKNWN",,,,"COW",,,,,,,,,,,,,,
246,"9/9999",9757281,"ABCD-92-38",,,,"       151","03/01/11 00:00:00","03/17/07 00:00:00",,,,2,0,31,55,,"F     ","86279","ABCD-86-40",,,"DRY",,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
247,"9/9999",8874338,"CDBH-90-44",,,,"       155","01/12/10 00:00:00","08/04/05 00:00:00",,,,3,0,,,,"F     ","85200","CDBH-85-99",,,,,,"CULLED","FTC","MASTREM","LOWPRD",,"COW",,,,,,,,,,,,,,
248,"9/9999",7304618,"ABCD-89-13",,,,"       157","06/13/10 00:00:00","03/09/04 00:00:00",,,,4,0,23,58,,"F     ","83209","9/9999/DAISY",,,,,,"CULLED","REPDIS",,,,"COW",,,,,,,,,,,,,,
249,"9/9999",8148020,"ABCD-90-2",,,,"       158","12/29/09 00:00:00","02/26/05 00:00:00",,,,3,0,,,,"F     ","84284","9/9999/DAISY",,,,,,"SOLD",,,,,"COW",,,,,,,,,,,,,,
250,"9/9999",8148016,"ABCD-90-29",,,,"       159","12/29/09 00:00:00","03/13/05 00:00:00",,,,3,0,,,,"F     ","83283","9/9999/DAISY",,,,,,"SOLD","UNKNWN",,,,"COW",,,,,,,,,,,,,,
251,"9/9999",4799598,"ABCD-85-18",,,,"       162","01/12/10 00:00:00","08/24/00 00:00:00",,,,7,0,,,"RED - 18","F     ","77209","9/9999/DAISY",,,,,,"CULLED","FTC","MASTREM","LOWPRD",,"COW",,,,,,,,,,,,,,
252,"9/9999",9757337,"ABCD-92-31",,,,"       166","02/26/11 00:00:00","03/14/07 00:00:00",,,,2,0,19,54,,"F     ","85203","ABCD-86-8",,,"DRY",,,"CULLED","FTC",,,,"COW",,,,,,,,,,,,,,
253,"9/9999",8999092,"ABCD-91-68",,,,"       167","12/29/09 00:00:00","04/30/06 00:00:00",,,,2,0,,,,"F     ","85273","9/9999/DAISY",2447568,,"DRY",,,"SOLD","UNKNWN",,,,"COW",,,,,,,,,,,,,,
254,"9/9999",8148001,"ABCD-90-10",,,,"       169","01/12/10 00:00:00","03/08/05 00:00:00",,,,3,0,,,,"F12   ","84284","9/9999/DAISY",,,,,,"CULLED","FTC","MASTREM","LOWPRD",,"COW",,,,,,,,,,,,,,
255,"9/9999",8166486,"ABCD-90-55",,,,"       170","02/01/11 00:00:00","03/31/05 00:00:00",,,,4,0,60,57,,"F     ","84264","ABCD84/8432",,,,,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
256,"9/9999",8166481,"ABCD-90-56",,,,"       172","07/29/11 00:00:00","04/01/05 00:00:00",,,,5,0,60,58,,"F     ","84264","9/9999/DAISY",,,,,,"SOLD",,,,,"COW",,,,,,,,,,,,,,
257,"9/9999",8166477,"ABCD-90-46",,,,"       330","09/26/11 00:00:00","03/23/05 00:00:00",,,,5,0,29,53,,"F     ","84264","9/9999/DAISY",,,,,,"DIED","UNKNWN",,,,"COW",,,,,,,,,,,,,,
258,"9/9999",8148018,"ABCD-90-25",,,,"       175","02/01/11 00:00:00","03/12/05 00:00:00",,,,4,0,23,55,,"F12   ","84284","ABCD-85-25",,,,,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
259,"9/9999",8961324,"ABCD-91-7",,,,"       178","06/13/10 00:00:00","03/04/06 00:00:00",,,,3,0,18,52,,"F     ","83283","ABCD-89-16",7304592,,"DRY",,,"CULLED",,,,,"COW",,,,,,,,,,,,,,
260,"9/9999",9757286,"ABCD-92-3",,,,"       179","02/01/11 00:00:00","03/03/07 00:00:00",,,,2,0,29,41,,"F     ","86279","ABCD-87-21",,,"DRY",,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
261,"9/9999",8166485,"ABCD-90-47",,,,"       181","12/29/09 00:00:00","03/24/05 00:00:00",,,,3,0,,,,"F     ","84223","ABCD-86-16",,,,,,"SOLD","UNKNWN",,,,"COW",,,,,,,,,,,,,,
262,"9/9999",2695934,"9/9999/83/8318",,,,"       182","01/12/10 00:00:00","09/19/98 00:00:00",,,,9,0,,,"WHITE - 18","F     ","77274","208302",,,,,,"CULLED","FTC","MASTREM","LOWPRD",,"COW",,,,,,,,,,,,,,
263,"9/9999",2950162,"9/9999/84/8413",,,,"       183","01/12/10 00:00:00","08/08/99 00:00:00",,,,8,0,,,"GREEN - 13","F     ","77209",,,,,,,"CULLED","FTC","MASTREM","LOWPRD",,"COW",,,,,,,,,,,,,,
264,"9/9999",8166478,"ABCD-90-52",,,,"       184","08/31/11 00:00:00","03/28/05 00:00:00",,,,5,0,27,54,,"F     ","83284","9/9999/DAISY",,,,,,"SOLD",,,,,"COW",,,,,,,,,,,,,,
265,"9/9999",8148030,"ABCD-90-8",,,,"       187","02/01/11 00:00:00","03/07/05 00:00:00",,,,4,0,65,60,,"F12J3 ","84223","ABCD-86-27",,,,,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
266,"9/9999",8148028,"ABCD-90-38",,,,"       189","01/12/10 00:00:00","03/17/05 00:00:00",,,,3,0,,,,"F12   ","84264","ABCD84/847",,,,,,"CULLED","FTC","MASTREM","LOWPRD",,"COW",,,,,,,,,,,,,,
267,"9/9999",8166472,"ABCD-90-51",,,,"       190","12/03/10 00:00:00","03/28/05 00:00:00",,,,4,0,20,61,,"F     ","84223","9/9999/DAISY",,,,,,"CULLED",,,,,"COW",,,,,,,,,,,,,,
268,"9/9999",8148019,"ABCD-90-4",,,,"       191","07/29/11 00:00:00","03/05/05 00:00:00",,,,5,0,35,56,,"F     ","84284","9/9999/DAISY",,,,,,"SOLD",,,,,"COW",,,,,,,,,,,,,,
269,"9/9999",9757282,"ABCD-92-48",,,,"       192","02/01/11 00:00:00","03/22/07 00:00:00",,,,2,0,6,40,,"F12   ","85264","ABCD-85-42",,,"DRY",,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
270,"9/9999",8166480,"ABCD-90-54",,,,"       198","03/01/11 00:00:00","03/29/05 00:00:00",,,,4,0,21,44,,"F     ","84284","9/9999/DAISY",,,,,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
271,"9/9999",5378450,"9/9999/84/8417",,,,"       201","07/22/11 00:00:00","08/13/99 00:00:00",,,,10,0,-2,58,"GREEN - 17","F     ","74230","9/9999/DAISY",,,,,,"CULLED","LOWPRD","HI CEL","UDR BD",,"COW",,,,,,,,,,,,,,
272,"9/9999",8961298,"ABCD-91-18",,,,"       202","12/29/09 00:00:00","03/11/06 00:00:00",,,,2,0,,,,"F12   ","85225","ABCD-85-42",4799661,,"DRY",,,"SOLD","UNKNWN",,,,"COW",,,,,,,,,,,,,,
273,"9/9999",8979990,"ABCD-91-52",,,,"       210","02/26/11 00:00:00","03/27/06 00:00:00",,,,3,0,11,54,,"F12   ","85273","ABCD-87-89",7264569,,"DRY",,,"CULLED","FTC",,,,"COW",,,,,,,,,,,,,,
274,"9/9999",8961303,"ABCD-91-8",,,,"       213","12/29/09 00:00:00","03/05/06 00:00:00",,,,2,0,,,,"F     ","84264","ABCD-88-11",6740990,,"DRY",,,"SOLD","UNKNWN",,,,"COW",,,,,,,,,,,,,,
275,"9/9999",8961315,"ABCD-91-17",,,,"       219","06/13/10 00:00:00","03/10/06 00:00:00",,,,2,0,22,55,,"F     ","85273","9/9999/DAISY",5166659,,"DRY",,,"CULLED","FTC",,,,"COW",,,,,,,,,,,,,,
276,"9/9999",8961331,"ABCD-91-40",,,,"       221","02/01/11 00:00:00","03/20/06 00:00:00",,,,3,0,12,56,,"F     ","83283","ABCD-86-14",5523711,,"DRY",,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
277,"9/9999",8185869,"ABCD-90-62",,,,"       223","09/26/09 00:00:00","04/14/05 00:00:00",,,,3,0,,,,"F12   ","83283","ABCD-87-108",,,,,,"DIED","JOHNES",,,,"COW",,,,,,,,,,,,,,
278,"9/9999",8961322,"ABCD-91-10",,,,"       332","08/23/11 00:00:00","03/05/06 00:00:00",,,,4,0,37,49,,"F8 X4 ","85273","ABCD-89-33",8235786,,"DRY",,,"CULLED","LAMEREM",,,,"COW",,,,,,,,,,,,,,
279,"9/9999",4799490,"ABCD-85-65",,,,"       226","12/03/10 00:00:00","09/11/00 00:00:00",,,,8,0,13,61,"RED - 65","F     ","76264","9/9999/DAISY",,,,,,"CULLED",,,,,"COW",,,,,,,,,,,,,,
280,"9/9999",2950172,"9/9999/84/8423",,,,"       227","01/12/10 00:00:00","08/19/99 00:00:00",,"11/21/09 00:00:00","NOTPREGNANT",8,0,,,"GREEN - 23","F     ","74230","269915",,,,,,"CULLED","FTC","MASTREM","LOWPRD",,"COW",,,,,,,,,,,,,,
281,"9/9999",8979989,"ABCD-91-59",,,,"       228","01/12/10 00:00:00","04/03/06 00:00:00",,,,2,0,,,,"F8    ",,"ABCD-89-30",7304635,,"DRY",,,"CULLED","FTC","MASTREM","LOWPRD",,"COW",,,,,,,,,,,,,,
282,"9/9999",8961321,"ABCD-91-32",,,,"       229","07/29/11 00:00:00","03/18/06 00:00:00",,,,4,0,61,55,,"F     ","85210","9/9999/DAISY",2950208,,"DRY",,,"SOLD",,,,,"COW",,,,,,,,,,,,,,
283,"9/9999",8961323,"ABCD-91-1",,,,"       232","12/29/09 00:00:00","03/01/06 00:00:00",,,,2,0,,,,"F     ","85273","ABCD-89-4",7304605,,"DRY",,,"SOLD","UNKNWN",,,,"COW",,,,,,,,,,,,,,
284,"9/9999",8961329,"ABCD-91-4",,,,"       233","02/01/11 00:00:00","03/02/06 00:00:00",,,,3,0,23,55,,"F     ","84264","ABCD-86-8",5523749,,"DRY",,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
285,"9/9999",9757297,"ABCD-92-47",,,,"       236","02/26/11 00:00:00","03/22/07 00:00:00",,,,2,0,4,55,,"F     ","86202","ABCD-90-61",,,"DRY",,,"CULLED","FTC",,,,"COW",,,,,,,,,,,,,,
286,"9/9999",8961302,"ABCD-91-15",,,,"       237","02/01/11 00:00:00","03/10/06 00:00:00",,,,3,0,32,54,,"F12   ","85210","ABCD-87-22",7264564,,"DRY",,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
287,"9/9999",8961311,"ABCD-91-21",,,,"       241","02/01/11 00:00:00","03/13/06 00:00:00",,,,3,0,5,47,,"F     ","85203","ABCD-88-20",6740992,,"DRY",,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
288,"9/9999",5523749,"ABCD-86-8",,,,"       242","01/12/10 00:00:00","04/06/01 00:00:00",,,,7,0,,,"YELLOW - 8","F     ","80243","9/9999/DAISY",,,,,,"CULLED","FTC","MASTREM","LOWPRD",,"COW",,,,,,,,,,,,,,
289,"9/9999",2950178,"9/9999/84/8430",,,,"       243","12/03/10 00:00:00","08/29/99 00:00:00",,,,9,0,14,61,"GREEN - 30","F     ","77200","9/9999/DAISY",,,,,,"CULLED",,,,,"COW",,,,,,,,,,,,,,
290,"9/9999",8961317,"ABCD-91-2",,,,"       245","01/12/10 00:00:00","03/02/06 00:00:00",,,,2,0,,,,"F     ","85264","ABCD-89-3",7304614,,"DRY",,,"CULLED","FTC","MASTREM","LOWPRD",,"COW",,,,,,,,,,,,,,
291,"9/9999",9757321,"ABCD-92-18",,,,"       247","06/13/10 00:00:00","03/07/07 00:00:00",,,,2,0,15,40,,"F     ","85264","ABCD-90-29",,,"DRY",,,"CULLED","BEHAV","BADTYPE",,,"COW",,,,,,,,,,,,,,
292,"9/9999",8961297,"ABCD-91-27",,,,"       250","01/12/10 00:00:00","03/15/06 00:00:00",,,,2,0,,,,"F     ","85210","ABCD-86-6",5523737,,"DRY",,,"CULLED","FTC","MASTREM","LOWPRD",,"COW",,,,,,,,,,,,,,
293,"9/9999",5523720,"ABCD-86-16",,,,"       254","01/12/10 00:00:00","04/12/01 00:00:00",,,,7,0,,,"YELLOW - 16","F     ","79274","9/9999/DAISY",,,,,,"CULLED","FTC","MASTREM","LOWPRD",,"COW",,,,,,,,,,,,,,
294,"9/9999",8148000,"ABCD-90-41",,,,"       255","03/01/11 00:00:00","03/18/05 00:00:00",,,,4,0,14,56,,"F     ","84284","ABCD-85-48",,,,,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
295,"9/9999",5523723,"ABCD-86-17",,,,"       256","01/12/10 00:00:00","04/12/01 00:00:00",,,,7,0,,,"YELLOW - 17","F     ","74230","9/9999/DAISY",,,,,,"CULLED","FTC","MASTREM","LOWPRD",,"COW",,,,,,,,,,,,,,
296,"9/9999",8961326,"ABCD-91-34",,,,"       257","01/11/10 00:00:00","03/18/06 00:00:00",,,,2,0,,,,"F12   ","85273","ABCD-85-69",5835192,,"DRY",,,"SOLD","ABORT","MASTREM",,,"COW",,,,,,,,,,,,,,
297,"9/9999",9757322,"ABCD-92-15",,,,"       259","08/31/11 00:00:00","03/06/07 00:00:00",,,,3,0,14,55,,"F     ","85264","ABCD-90-10",,,"DRY",,,"SOLD",,,,,"COW",,,,,,,,,,,,,,
298,"9/9999",8979999,"ABCD-91-60",,,,"       260","02/26/11 00:00:00","04/05/06 00:00:00",,,,3,0,35,55,,"F10J1 ","85273","ABCD84/8421",2957906,,"DRY",,,"CULLED","FTC",,,,"COW",,,,,,,,,,,,,,
299,"9/9999",5523754,"ABCD-86-19",,,,"       264","02/26/11 00:00:00","04/19/01 00:00:00",,,,8,0,10,49,"YELLOW - 19","F     ","77200","9/9999/DAISY",,,,,,"CULLED","FTC",,,,"COW",,,,,,,,,,,,,,
300,"9/9999",8979998,"ABCD-91-57",,,,"       267","02/01/11 00:00:00","03/29/06 00:00:00",,,,3,0,24,57,,"F     ","83283","ABCD-85-65",4799490,,"DRY",,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
301,"9/9999",9757288,"ABCD-92-16",,,,"       272","02/01/11 00:00:00","03/06/07 00:00:00",,,,2,0,23,55,,"F     ","83283","ABCD-88-11",,,"DRY",,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
302,"9/9999",2957922,"5/6585/84/8437",,,,"       273","04/24/11 00:00:00","08/02/99 00:00:00",,,,9,0,,,"GREEN - 86","F8    ","608746","ABCD82/8215",,,,,,"DIED","OTHERC",,,,"COW",,,,,,,,,,,,,,
303,"9/9999",9757329,"ABCD-92-58",,,,"       274","07/29/11 00:00:00","03/30/07 00:00:00",,,,3,0,-3,43,,"F8    ",,"ABCD-90-51",,,"DRY",,,"SOLD",,,,,"COW",,,,,,,,,,,,,,
304,"9/9999",2447579,"9/9999/82/8233",,,,"       275","01/12/10 00:00:00","08/07/97 00:00:00",,,,9,0,,,"PURPLE - 33","F     ",,,,,,,,"CULLED","FTC","MASTREM","LOWPRD",,"COW",,,,,,,,,,,,,,
305,"9/9999",9757301,"ABCD-92-29",,,,"       278","06/13/10 00:00:00","03/12/07 00:00:00",,,,1,0,20,51,,"F13X1 ","83283","BCDE-90-23",,,"DRY",,,"SOLD","FTC",,,,"COW",,,,,,,,,,,,,,
306,"9/9999",9757278,"ABCD-92-12",,,,"       280","02/01/11 00:00:00","03/05/07 00:00:00",,,,2,0,53,55,,"F     ","83283","ABCD-89-31",,,"DRY",,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
307,"9/9999",9757308,"ABCD-92-52",,,,"       282","03/01/11 00:00:00","03/24/07 00:00:00",,,,2,0,26,41,,"F     ","86279","ABCD-90-12",,,"DRY",,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
308,"9/9999",5378553,"5/6585/84/847",,,,"       284","01/12/10 00:00:00","07/15/99 00:00:00",,,,8,0,,,"GREEN - 7","F8    ","608746","ABCD82/8225",,,,,,"CULLED","FTC","MASTREM","LOWPRD",,"COW",,,,,,,,,,,,,,
309,"9/9999",8166475,"ABCD-90-59",,,,"       287","02/01/11 00:00:00","04/06/05 00:00:00",,,,4,0,25,54,,"F     ","83284","9/9999/DAISY",,,,,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
310,"9/9999",9757332,"ABCD-92-70",,,,"       291","02/01/11 00:00:00","04/09/07 00:00:00",,,,2,0,18,52,,"F     ","85273","9/9999/DAISY",,,"DRY",,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
311,"9/9999",9757310,"ABCD-92-42",,,,"       294","02/01/11 00:00:00","03/19/07 00:00:00",,,,2,0,14,41,,"F     ","86279","9/9999/DAISY",,,"DRY",,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
312,"9/9999",5523776,"ABCD-86-27",,,,"       295","12/29/09 00:00:00","05/04/01 00:00:00",,,,7,0,,,"YELLOW - 27","F8 J6 ","79278",,,,,,,"SOLD","UNKNWN",,,,"COW",,,,,,,,,,,,,,
313,"9/9999",9331693,"BYQD-91-52",,,,"       296","02/01/11 00:00:00","09/24/06 00:00:00",,,,2,0,7,55,"WILLOWMERE PRES JANICE","F  PED","83283","366339",352550,,,,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
314,"9/9999",9757305,"ABCD-92-32",,,,"       298","03/01/11 00:00:00","03/15/07 00:00:00",,,,2,0,47,55,,"F     ","85273","ABCD-86-65",,,"DRY",,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
315,"9/9999",8148026,"ABCD-90-31",,,,"      9031","11/01/07 00:00:00","03/14/05 00:00:00",,,,1,0,,,,"F12   ","84264","ABCD84/845",,,,,,"CULLED","FTC",,,,"COW",,,,,,,,,,,,,,
316,"9/9999",8147989,"ABCD-90-39",,,,"      9039","11/01/07 00:00:00","03/18/05 00:00:00",,,,1,0,,,,"F     ","83274","ABCD-87-4",,,,,,"CULLED","FTC",,,,"COW",,,,,,,,,,,,,,
317,"9/9999",8961296,"ABCD-91-13",,,,"      9113","10/31/07 00:00:00","03/06/06 00:00:00",,,,,0,,,,"F     ","83283","ABCD-89-19",7304664,,"DRY",,,"CULLED","FTC",,,,"HEIFER",,,,,,,,,,,,,,
318,"9/9999",8961294,"ABCD-91-25",,,,"      9125","10/31/07 00:00:00","03/15/06 00:00:00",,,,,0,,,,"F     ","85273","ABCD-87-2",7264546,,"DRY",,,"CULLED","FTC",,,,"HEIFER",,,,,,,,,,,,,,
319,"9/9999",8961300,"ABCD-91-41",,,,"      9141","10/31/07 00:00:00","03/20/06 00:00:00",,,,,0,,,,"F     ","85203","ABCD-87-12",7264555,,"DRY",,,"CULLED","FTC",,,,"HEIFER",,,,,,,,,,,,,,
320,"9/9999",8980000,"ABCD-91-63",,,,"      9163","10/31/07 00:00:00","04/08/06 00:00:00",,,,,0,,,,"F     ","85273","ABCD-86-20",5523739,,"DRY",,,"CULLED","FTC",,,,"HEIFER",,,,,,,,,,,,,,
321,"9/9999",10619680,"ABCD-93-1",,,,"        69","02/01/11 00:00:00","03/03/08 00:00:00",,,,1,0,22,33,,"F8    ",,"ABCD-90-2",8148020,,"DRY",,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
322,"9/9999",10619697,"ABCD-93-4",,,,"        71","02/01/11 00:00:00","03/09/08 00:00:00",,,,1,0,46,51,,"F     ","87208","ABCD-91-15",8961302,,"DRY",,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
323,"9/9999",10619650,"ABCD-93-5",,,,"        80","07/22/11 00:00:00","03/10/08 00:00:00",,,,2,0,-12,52,,"F12   ","87268","ABCD-85-42",4799661,,"DRY",,,"CULLED","LOWPRD","HI CEL","UDR BD",,"COW",,,,,,,,,,,,,,
324,"9/9999",10619698,"ABCD-93-6",,,,"         2","07/29/11 00:00:00","03/10/08 00:00:00",,,,2,0,45,51,,"F     ","87208","ABCD-91-21",8961311,,"DRY",,,"SOLD",,,,,"COW",,,,,,,,,,,,,,
325,"9/9999",10619703,"ABCD-93-7",,,,"       107","03/01/11 00:00:00","03/11/08 00:00:00",,,,1,0,36,51,,"F     ","87208","ABCD-90-16",8148006,,"DRY",,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
326,"9/9999",10619662,"ABCD-93-8",,,,"       126","07/29/11 00:00:00","03/11/08 00:00:00",,,,2,0,24,51,,"F12   ","87224","ABCD-87-89",7264569,,"DRY",,,"SOLD",,,,,"COW",,,,,,,,,,,,,,
327,"9/9999",10619678,"ABCD-93-9",,,,"       162","04/24/10 00:00:00","03/11/08 00:00:00",,,,1,0,,,,"F     ","87268","ABCD-90-63",8185872,,"DRY",,,"DIED","DIFCLV","INJURY",,,"COW",,,,,,,,,,,,,,
328,"9/9999",10619701,"ABCD-93-10",,,,"        38","07/29/11 00:00:00","03/11/08 00:00:00",,,,2,0,62,53,,"F     ","87233","ABCD-91-24",8961327,,"DRY",,,"SOLD",,,,,"COW",,,,,,,,,,,,,,
329,"9/9999",10619657,"ABCD-93-12",,,,"        27","07/29/11 00:00:00","03/11/08 00:00:00",,,,2,0,41,53,,"F     ","87233","ABCD-91-39",8961313,,"DRY",,,"SOLD",,,,,"COW",,,,,,,,,,,,,,
330,"9/9999",10619699,"ABCD-93-13",,,,"        68","03/01/11 00:00:00","03/10/08 00:00:00",,,,1,0,29,35,,"F     ","86279","ABCD-91-34",8961326,,"DRY",,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
331,"9/9999",10619683,"ABCD-93-18",,,,"       127","03/01/11 00:00:00","03/12/08 00:00:00",,,,1,0,69,51,,"F     ","87208","ABCD-90-55",8166486,,"DRY",,,"SOLD","OTHERC",,,,"COW",,,,,,,,,,,,,,
332,"9/9999",10619685,"ABCD-93-21",,,,"        64","06/13/10 00:00:00","03/13/08 00:00:00",,,,1,0,6,47,,"F     ","87233","ABCD-90-30",8148023,,"DRY",,,"CULLED","LAMEREM",,,,"COW",,,,,,,,,,,,,,
